Date,Time,Date and Time,Symbol,Open,High,Low,Close,VWAP,Volume,Up Ticks,Down Ticks,Same Ticks,Tick Count
05/16/2024,11:25,05/16/2024 11:25,TYM24,109.531250,109.531250,109.515625,109.515625,109.515690,260,1,1,5,7
05/16/2024,11:26,05/16/2024 11:26,TYM24,109.515625,109.531250,109.515625,109.515625,109.522590,202,2,2,9,13
05/16/2024,11:27,05/16/2024 11:27,TYM24,109.515625,109.515625,109.500000,109.515625,109.515620,4168,1,1,248,250
05/16/2024,11:28,05/16/2024 11:28,TYM24,109.515625,109.515625,109.500000,109.500000,109.514880,1344,3,4,125,132
05/16/2024,11:29,05/16/2024 11:29,TYM24,109.500000,109.515625,109.500000,109.515625,109.515190,2794,4,3,214,221
05/16/2024,11:30,05/16/2024 11:30,TYM24,109.500000,109.515625,109.484375,109.484375,109.498370,2676,3,5,54,62
05/16/2024,11:31,05/16/2024 11:31,TYM24,109.500000,109.515625,109.500000,109.515625,109.500160,2868,2,0,64,66
05/16/2024,11:32,05/16/2024 11:32,TYM24,109.515625,109.515625,109.500000,109.515625,109.515620,3787,2,2,204,208
05/16/2024,11:33,05/16/2024 11:33,TYM24,109.500000,109.500000,109.500000,109.500000,109.500000,208,0,1,4,5
05/16/2024,11:34,05/16/2024 11:34,TYM24,109.500000,109.515625,109.500000,109.500000,109.500250,63,1,1,10,12
05/16/2024,11:35,05/16/2024 11:35,TYM24,109.500000,109.515625,109.484375,109.515625,109.500070,6258,7,6,279,292
05/16/2024,11:36,05/16/2024 11:36,TYM24,109.515625,109.515625,109.500000,109.500000,109.500260,1273,1,2,33,36
05/16/2024,11:37,05/16/2024 11:37,TYM24,109.500000,109.515625,109.500000,109.515625,109.500080,1756,2,1,77,80
05/16/2024,11:38,05/16/2024 11:38,TYM24,109.500000,109.515625,109.500000,109.515625,109.514560,852,2,2,47,51
05/16/2024,11:39,05/16/2024 11:39,TYM24,109.515625,109.531250,109.515625,109.531250,109.531240,5334,1,0,149,150
05/16/2024,11:40,05/16/2024 11:40,TYM24,109.515625,109.531250,109.515625,109.515625,109.517050,121,2,3,18,23
05/16/2024,11:41,05/16/2024 11:41,TYM24,109.515625,109.531250,109.515625,109.515625,109.529850,548,4,4,13,21
05/16/2024,11:42,05/16/2024 11:42,TYM24,109.515625,109.531250,109.515625,109.531250,109.531180,2992,3,2,181,186
05/16/2024,11:43,05/16/2024 11:43,TYM24,109.531250,109.531250,109.515625,109.531250,109.519980,122,3,3,13,19
05/16/2024,11:44,05/16/2024 11:44,TYM24,109.531250,109.531250,109.515625,109.515625,109.522330,170,3,4,15,22
05/16/2024,11:45,05/16/2024 11:45,TYM24,109.515625,109.531250,109.515625,109.531250,109.523090,136,3,2,11,16
05/16/2024,11:46,05/16/2024 11:46,TYM24,109.531250,109.531250,109.515625,109.531250,109.526160,132,2,2,14,18
05/16/2024,11:47,05/16/2024 11:47,TYM24,109.531250,109.531250,109.531250,109.531250,109.531250,361,0,0,11,11
05/16/2024,11:48,05/16/2024 11:48,TYM24,109.515625,109.531250,109.515625,109.531250,109.525410,83,4,4,8,16
05/16/2024,11:49,05/16/2024 11:49,TYM24,109.515625,109.531250,109.515625,109.515625,109.528690,61,6,7,2,15
05/16/2024,11:50,05/16/2024 11:50,TYM24,109.515625,109.531250,109.515625,109.531250,109.529130,214,6,5,17,28
05/16/2024,11:51,05/16/2024 11:51,TYM24,109.515625,109.531250,109.515625,109.515625,109.515800,2726,3,4,143,150
05/16/2024,11:52,05/16/2024 11:52,TYM24,109.515625,109.531250,109.515625,109.515625,109.516450,19,1,1,7,9
05/16/2024,11:53,05/16/2024 11:53,TYM24,109.515625,109.531250,109.515625,109.515625,109.518840,1890,2,2,64,68
05/16/2024,11:54,05/16/2024 11:54,TYM24,109.515625,109.546875,109.515625,109.531250,109.531230,2345,3,2,64,69
05/16/2024,11:55,05/16/2024 11:55,TYM24,109.531250,109.531250,109.515625,109.515625,109.531210,1780,0,1,52,53
05/16/2024,11:56,05/16/2024 11:56,TYM24,109.531250,109.531250,109.515625,109.515625,109.530590,95,2,2,34,38
05/16/2024,11:57,05/16/2024 11:57,TYM24,109.531250,109.531250,109.515625,109.531250,109.526750,66,3,2,5,10
05/16/2024,11:58,05/16/2024 11:58,TYM24,109.531250,109.531250,109.515625,109.531250,109.531230,1413,1,1,93,95
05/16/2024,11:59,05/16/2024 11:59,TYM24,109.531250,109.531250,109.515625,109.531250,109.531010,328,2,2,20,24
05/16/2024,12:00,05/16/2024 12:00,TYM24,109.531250,109.546875,109.515625,109.546875,109.540610,2408,7,6,20,33
05/16/2024,12:01,05/16/2024 12:01,TYM24,109.531250,109.546875,109.531250,109.546875,109.543450,41,4,4,7,15
05/16/2024,12:02,05/16/2024 12:02,TYM24,109.531250,109.546875,109.531250,109.531250,109.531260,3870,1,2,88,91
05/16/2024,12:03,05/16/2024 12:03,TYM24,109.531250,109.546875,109.531250,109.546875,109.531270,1649,1,0,32,33
05/16/2024,12:04,05/16/2024 12:04,TYM24,109.531250,109.546875,109.531250,109.531250,109.542820,27,1,2,2,5
05/16/2024,12:05,05/16/2024 12:05,TYM24,109.531250,109.546875,109.531250,109.531250,109.544180,110,1,1,6,8
05/16/2024,12:06,05/16/2024 12:06,TYM24,109.531250,109.546875,109.531250,109.546875,109.531940,68,2,1,15,18
05/16/2024,12:07,05/16/2024 12:07,TYM24,109.531250,109.546875,109.515625,109.515625,109.531220,3965,1,3,207,211
05/16/2024,12:08,05/16/2024 12:08,TYM24,109.515625,109.546875,109.515625,109.531250,109.531240,3115,2,1,77,80
05/16/2024,12:09,05/16/2024 12:09,TYM24,109.546875,109.546875,109.531250,109.531250,109.546390,32,1,1,0,2
05/16/2024,12:10,05/16/2024 12:10,TYM24,109.546875,109.546875,109.531250,109.531250,109.542310,65,2,2,4,8
05/16/2024,12:11,05/16/2024 12:11,TYM24,109.531250,109.546875,109.531250,109.531250,109.531270,1434,1,1,84,86
05/16/2024,12:12,05/16/2024 12:12,TYM24,109.531250,109.531250,109.531250,109.531250,109.531250,2277,0,0,253,253
05/16/2024,12:13,05/16/2024 12:13,TYM24,109.531250,109.531250,109.531250,109.531250,109.531250,1,0,0,1,1
05/16/2024,12:14,05/16/2024 12:14,TYM24,109.531250,109.546875,109.531250,109.531250,109.535850,17,1,1,3,5
05/16/2024,12:15,05/16/2024 12:15,TYM24,109.531250,109.546875,109.531250,109.531250,109.545710,228,2,2,3,7
05/16/2024,12:16,05/16/2024 12:16,TYM24,109.546875,109.546875,109.531250,109.546875,109.542860,74,4,3,3,10
05/16/2024,12:17,05/16/2024 12:17,TYM24,109.546875,109.546875,109.531250,109.531250,109.543460,96,3,4,4,11
05/16/2024,12:18,05/16/2024 12:18,TYM24,109.546875,109.546875,109.531250,109.531250,109.533880,3549,5,5,308,318
05/16/2024,12:19,05/16/2024 12:19,TYM24,109.531250,109.531250,109.515625,109.531250,109.531240,2897,1,1,218,220
05/16/2024,12:20,05/16/2024 12:20,TYM24,109.531250,109.531250,109.531250,109.531250,109.531250,1417,0,0,144,144
05/16/2024,12:21,05/16/2024 12:21,TYM24,109.531250,109.531250,109.531250,109.531250,109.531250,5,0,0,2,2
05/16/2024,12:22,05/16/2024 12:22,TYM24,109.515625,109.531250,109.515625,109.515625,109.529930,439,1,2,8,11
05/16/2024,12:23,05/16/2024 12:23,TYM24,109.531250,109.531250,109.515625,109.515625,109.530000,338,2,2,7,11
05/16/2024,12:24,05/16/2024 12:24,TYM24,109.515625,109.531250,109.515625,109.531250,109.524490,134,4,3,9,16
05/16/2024,12:25,05/16/2024 12:25,TYM24,109.531250,109.531250,109.515625,109.531250,109.531130,1744,3,3,104,110
05/16/2024,12:26,05/16/2024 12:26,TYM24,109.546875,109.546875,109.546875,109.546875,109.546880,116,1,0,15,16
05/16/2024,12:27,05/16/2024 12:27,TYM24,109.546875,109.562500,109.531250,109.562500,109.548360,960,4,3,82,89
05/16/2024,12:28,05/16/2024 12:28,TYM24,109.562500,109.562500,109.546875,109.562500,109.557990,869,2,2,12,16
05/16/2024,12:29,05/16/2024 12:29,TYM24,109.562500,109.562500,109.546875,109.562500,109.561720,582,6,6,10,22
05/16/2024,12:30,05/16/2024 12:30,TYM24,109.562500,109.562500,109.546875,109.546875,109.559720,264,6,7,9,22
05/16/2024,12:31,05/16/2024 12:31,TYM24,109.546875,109.562500,109.546875,109.546875,109.546910,1990,2,2,65,69
05/16/2024,12:32,05/16/2024 12:32,TYM24,109.531250,109.546875,109.531250,109.546875,109.546190,344,1,1,20,22
05/16/2024,12:33,05/16/2024 12:33,TYM24,109.546875,109.546875,109.546875,109.546875,109.546880,1953,0,0,122,122
05/16/2024,12:34,05/16/2024 12:34,TYM24,109.546875,109.562500,109.546875,109.562500,109.548530,388,2,1,30,33
05/16/2024,12:35,05/16/2024 12:35,TYM24,109.546875,109.562500,109.546875,109.546875,109.550780,4,1,2,0,3
05/16/2024,12:36,05/16/2024 12:36,TYM24,109.546875,109.562500,109.546875,109.562500,109.561170,47,2,1,4,7
05/16/2024,12:37,05/16/2024 12:37,TYM24,109.562500,109.562500,109.531250,109.531250,109.546830,1148,0,2,40,42
05/16/2024,12:38,05/16/2024 12:38,TYM24,109.546875,109.546875,109.531250,109.546875,109.546840,3451,2,1,182,185
05/16/2024,12:39,05/16/2024 12:39,TYM24,109.546875,109.546875,109.546875,109.546875,109.546880,3,0,0,2,2
05/16/2024,12:40,05/16/2024 12:40,TYM24,109.531250,109.546875,109.531250,109.546875,109.545830,1492,1,1,106,108
05/16/2024,12:41,05/16/2024 12:41,TYM24,109.546875,109.546875,109.531250,109.546875,109.532540,109,1,1,3,5
05/16/2024,12:42,05/16/2024 12:42,TYM24,109.546875,109.546875,109.531250,109.546875,109.546550,144,2,2,3,7
05/16/2024,12:43,05/16/2024 12:43,TYM24,109.546875,109.546875,109.531250,109.546875,109.544760,37,1,1,3,5
05/16/2024,12:44,05/16/2024 12:44,TYM24,109.546875,109.546875,109.531250,109.546875,109.544120,34,2,2,3,7
05/16/2024,12:45,05/16/2024 12:45,TYM24,109.531250,109.531250,109.531250,109.531250,109.531250,4399,0,1,147,148
05/16/2024,12:46,05/16/2024 12:46,TYM24,109.546875,109.546875,109.531250,109.531250,109.544560,27,2,2,2,6
05/16/2024,12:47,05/16/2024 12:47,TYM24,109.531250,109.531250,109.515625,109.515625,109.531200,1529,0,1,76,77
05/16/2024,12:48,05/16/2024 12:48,TYM24,109.515625,109.531250,109.515625,109.515625,109.516450,19,1,1,5,7
05/16/2024,12:49,05/16/2024 12:49,TYM24,109.515625,109.531250,109.515625,109.531250,109.531070,3385,2,1,283,286
05/16/2024,12:50,05/16/2024 12:50,TYM24,109.531250,109.546875,109.531250,109.531250,109.531260,2783,1,1,391,393
05/16/2024,12:51,05/16/2024 12:51,TYM24,109.531250,109.531250,109.515625,109.531250,109.531240,2907,1,1,339,341
05/16/2024,12:52,05/16/2024 12:52,TYM24,109.531250,109.546875,109.515625,109.531250,109.531360,444,2,2,43,47
05/16/2024,12:53,05/16/2024 12:53,TYM24,109.531250,109.531250,109.515625,109.515625,109.530610,1046,1,2,102,105
05/16/2024,12:54,05/16/2024 12:54,TYM24,109.531250,109.531250,109.515625,109.531250,109.529760,618,5,4,52,61
05/16/2024,12:55,05/16/2024 12:55,TYM24,109.531250,109.531250,109.515625,109.531250,109.528980,55,1,1,9,11
05/16/2024,12:56,05/16/2024 12:56,TYM24,109.531250,109.531250,109.515625,109.531250,109.528610,77,1,1,4,6
05/16/2024,12:57,05/16/2024 12:57,TYM24,109.515625,109.531250,109.515625,109.531250,109.531100,1372,2,2,78,82
05/16/2024,12:58,05/16/2024 12:58,TYM24,109.531250,109.531250,109.515625,109.531250,109.531190,3194,1,1,259,261
05/16/2024,12:59,05/16/2024 12:59,TYM24,109.531250,109.531250,109.531250,109.531250,109.531250,1602,0,0,122,122
05/16/2024,13:00,05/16/2024 13:00,TYM24,109.531250,109.546875,109.515625,109.531250,109.532020,510,4,4,24,32
05/16/2024,13:01,05/16/2024 13:01,TYM24,109.531250,109.546875,109.531250,109.546875,109.534860,52,2,1,12,15
05/16/2024,13:02,05/16/2024 13:02,TYM24,109.531250,109.546875,109.531250,109.531250,109.541670,27,2,3,1,6
05/16/2024,13:03,05/16/2024 13:03,TYM24,109.531250,109.546875,109.531250,109.531250,109.539880,286,3,3,11,17
05/16/2024,13:04,05/16/2024 13:04,TYM24,109.531250,109.546875,109.531250,109.531250,109.537990,225,3,3,6,12
05/16/2024,13:05,05/16/2024 13:05,TYM24,109.531250,109.546875,109.531250,109.531250,109.539060,72,3,3,10,16
05/16/2024,13:06,05/16/2024 13:06,TYM24,109.531250,109.546875,109.531250,109.546875,109.544080,95,5,4,7,16
05/16/2024,13:07,05/16/2024 13:07,TYM24,109.531250,109.546875,109.515625,109.531250,109.531580,4341,4,5,244,253
05/16/2024,13:08,05/16/2024 13:08,TYM24,109.531250,109.531250,109.531250,109.531250,109.531250,1921,0,0,81,81
05/16/2024,13:09,05/16/2024 13:09,TYM24,109.531250,109.531250,109.531250,109.531250,109.531250,28,0,0,5,5
05/16/2024,13:10,05/16/2024 13:10,TYM24,109.546875,109.546875,109.515625,109.531250,109.531270,984,2,2,84,88
05/16/2024,13:11,05/16/2024 13:11,TYM24,109.515625,109.515625,109.500000,109.515625,109.515620,8694,1,2,370,373
05/16/2024,13:12,05/16/2024 13:12,TYM24,109.515625,109.515625,109.500000,109.515625,109.515180,35,1,1,9,11
05/16/2024,13:13,05/16/2024 13:13,TYM24,109.515625,109.515625,109.515625,109.515625,109.515630,2742,0,0,303,303
05/16/2024,13:14,05/16/2024 13:14,TYM24,109.515625,109.515625,109.500000,109.500000,109.514880,21,0,1,2,3
05/16/2024,13:15,05/16/2024 13:15,TYM24,109.500000,109.515625,109.500000,109.515625,109.510420,6,1,0,2,3
05/16/2024,13:16,05/16/2024 13:16,TYM24,109.500000,109.515625,109.500000,109.515625,109.514390,38,2,2,0,4
05/16/2024,13:17,05/16/2024 13:17,TYM24,109.500000,109.515625,109.500000,109.500000,109.506520,194,1,2,9,12
05/16/2024,13:18,05/16/2024 13:18,TYM24,109.500000,109.515625,109.500000,109.500000,109.512000,138,3,3,9,15
05/16/2024,13:19,05/16/2024 13:19,TYM24,109.500000,109.515625,109.500000,109.500000,109.505130,509,3,3,21,27
05/16/2024,13:20,05/16/2024 13:20,TYM24,109.500000,109.515625,109.500000,109.515625,109.513030,421,6,5,7,18
05/16/2024,13:21,05/16/2024 13:21,TYM24,109.515625,109.515625,109.500000,109.500000,109.515270,3624,2,3,245,250
05/16/2024,13:22,05/16/2024 13:22,TYM24,109.500000,109.515625,109.500000,109.515625,109.515040,80,3,2,11,16
05/16/2024,13:23,05/16/2024 13:23,TYM24,109.515625,109.515625,109.500000,109.515625,109.515610,5406,2,2,177,181
05/16/2024,13:24,05/16/2024 13:24,TYM24,109.515625,109.515625,109.500000,109.515625,109.515460,1293,1,1,67,69
05/16/2024,13:25,05/16/2024 13:25,TYM24,109.515625,109.515625,109.500000,109.500000,109.515470,102,0,1,12,13
05/16/2024,13:26,05/16/2024 13:26,TYM24,109.500000,109.515625,109.500000,109.500000,109.507390,148,2,2,13,17
05/16/2024,13:27,05/16/2024 13:27,TYM24,109.500000,109.515625,109.500000,109.515625,109.510100,263,5,4,18,27
05/16/2024,13:28,05/16/2024 13:28,TYM24,109.500000,109.515625,109.500000,109.500000,109.504850,1130,5,6,9,20
05/16/2024,13:29,05/16/2024 13:29,TYM24,109.500000,109.515625,109.500000,109.500000,109.506250,380,5,5,9,19
05/16/2024,13:30,05/16/2024 13:30,TYM24,109.500000,109.515625,109.500000,109.515625,109.500260,178,3,2,8,13
05/16/2024,13:31,05/16/2024 13:31,TYM24,109.500000,109.515625,109.500000,109.500000,109.513680,153,3,4,9,16
05/16/2024,13:32,05/16/2024 13:32,TYM24,109.500000,109.515625,109.500000,109.500000,109.500030,2403,2,2,79,83
05/16/2024,13:33,05/16/2024 13:33,TYM24,109.484375,109.500000,109.484375,109.484375,109.485260,2661,1,2,10,13
05/16/2024,13:34,05/16/2024 13:34,TYM24,109.484375,109.484375,109.484375,109.484375,109.484380,889,0,0,9,9
05/16/2024,13:35,05/16/2024 13:35,TYM24,109.484375,109.484375,109.468750,109.468750,109.484230,7533,1,2,271,274
05/16/2024,13:36,05/16/2024 13:36,TYM24,109.484375,109.484375,109.468750,109.484375,109.484100,2893,6,5,237,248
05/16/2024,13:37,05/16/2024 13:37,TYM24,109.484375,109.500000,109.468750,109.484375,109.484430,3530,3,3,214,220
05/16/2024,13:38,05/16/2024 13:38,TYM24,109.500000,109.500000,109.468750,109.484375,109.484380,2485,2,2,184,188
05/16/2024,13:39,05/16/2024 13:39,TYM24,109.484375,109.500000,109.484375,109.484375,109.486000,96,1,1,13,15
05/16/2024,13:40,05/16/2024 13:40,TYM24,109.500000,109.500000,109.484375,109.500000,109.499710,214,3,2,5,10
05/16/2024,13:41,05/16/2024 13:41,TYM24,109.484375,109.500000,109.484375,109.500000,109.497840,478,6,6,10,22
05/16/2024,13:42,05/16/2024 13:42,TYM24,109.500000,109.500000,109.484375,109.484375,109.495820,598,6,7,9,22
05/16/2024,13:43,05/16/2024 13:43,TYM24,109.500000,109.500000,109.484375,109.484375,109.487090,1777,8,8,60,76
05/16/2024,13:44,05/16/2024 13:44,TYM24,109.484375,109.484375,109.484375,109.484375,109.484380,239,0,0,16,16
05/16/2024,13:45,05/16/2024 13:45,TYM24,109.484375,109.500000,109.484375,109.484375,109.485720,268,1,1,22,24
05/16/2024,13:46,05/16/2024 13:46,TYM24,109.484375,109.500000,109.484375,109.484375,109.486730,239,4,4,15,23
05/16/2024,13:47,05/16/2024 13:47,TYM24,109.484375,109.500000,109.484375,109.484375,109.487370,224,6,6,12,24
05/16/2024,13:48,05/16/2024 13:48,TYM24,109.484375,109.500000,109.484375,109.484375,109.488680,283,6,6,12,24
05/16/2024,13:49,05/16/2024 13:49,TYM24,109.500000,109.500000,109.484375,109.484375,109.485150,748,7,7,17,31
05/16/2024,13:50,05/16/2024 13:50,TYM24,109.500000,109.500000,109.484375,109.484375,109.485480,1719,12,12,24,48
05/16/2024,13:51,05/16/2024 13:51,TYM24,109.484375,109.500000,109.484375,109.484375,109.485240,723,11,11,20,42
05/16/2024,13:52,05/16/2024 13:52,TYM24,109.500000,109.500000,109.484375,109.500000,109.486300,268,19,18,20,57
05/16/2024,13:53,05/16/2024 13:53,TYM24,109.484375,109.500000,109.484375,109.500000,109.484420,11392,17,17,236,270
05/16/2024,13:54,05/16/2024 13:54,TYM24,109.500000,109.500000,109.468750,109.500000,109.484490,3395,22,22,50,94
05/16/2024,13:55,05/16/2024 13:55,TYM24,109.500000,109.500000,109.484375,109.500000,109.486870,257,21,21,28,70
05/16/2024,13:56,05/16/2024 13:56,TYM24,109.484375,109.500000,109.484375,109.500000,109.490000,1700,26,26,45,97
05/16/2024,13:57,05/16/2024 13:57,TYM24,109.484375,109.500000,109.484375,109.500000,109.493110,1082,31,31,41,103
05/16/2024,13:58,05/16/2024 13:58,TYM24,109.484375,109.500000,109.484375,109.500000,109.492950,1215,35,35,60,130
05/16/2024,13:59,05/16/2024 13:59,TYM24,109.484375,109.500000,109.484375,109.484375,109.490740,2264,39,40,118,197
05/16/2024,14:00,05/16/2024 14:00,TYM24,109.484375,109.500000,109.484375,109.500000,109.489050,10041,178,177,651,1006
05/16/2024,14:01,05/16/2024 14:01,TYM24,109.500000,109.500000,109.484375,109.484375,109.491290,2297,9,10,38,57
05/16/2024,14:02,05/16/2024 14:02,TYM24,109.500000,109.500000,109.484375,109.500000,109.487890,894,5,4,10,19
05/16/2024,14:03,05/16/2024 14:03,TYM24,109.484375,109.500000,109.484375,109.500000,109.496220,95,5,5,7,17
05/16/2024,14:04,05/16/2024 14:04,TYM24,109.484375,109.500000,109.484375,109.500000,109.485200,2033,7,7,12,26
05/16/2024,14:05,05/16/2024 14:05,TYM24,109.500000,109.500000,109.484375,109.500000,109.485170,1725,9,9,19,37
05/16/2024,14:06,05/16/2024 14:06,TYM24,109.484375,109.500000,109.484375,109.484375,109.493830,38,3,4,5,12
05/16/2024,14:07,05/16/2024 14:07,TYM24,109.484375,109.500000,109.484375,109.484375,109.485950,655,3,3,20,26
05/16/2024,14:08,05/16/2024 14:08,TYM24,109.484375,109.500000,109.484375,109.500000,109.496000,43,1,0,6,7
05/16/2024,14:09,05/16/2024 14:09,TYM24,109.500000,109.500000,109.484375,109.500000,109.499730,879,4,4,40,48
05/16/2024,14:10,05/16/2024 14:10,TYM24,109.500000,109.500000,109.484375,109.484375,109.493210,594,3,4,20,27
05/16/2024,14:11,05/16/2024 14:11,TYM24,109.500000,109.500000,109.484375,109.500000,109.486150,141,4,3,6,13
05/16/2024,14:12,05/16/2024 14:12,TYM24,109.500000,109.500000,109.484375,109.500000,109.487280,43,3,3,4,10
05/16/2024,14:13,05/16/2024 14:13,TYM24,109.500000,109.500000,109.484375,109.484375,109.490630,10,1,2,4,7
05/16/2024,14:14,05/16/2024 14:14,TYM24,109.484375,109.500000,109.484375,109.484375,109.486940,61,3,3,3,9
05/16/2024,14:15,05/16/2024 14:15,TYM24,109.500000,109.500000,109.484375,109.500000,109.492190,10,3,2,4,9
05/16/2024,14:16,05/16/2024 14:16,TYM24,109.500000,109.500000,109.484375,109.500000,109.494320,11,1,1,6,8
05/16/2024,14:17,05/16/2024 14:17,TYM24,109.500000,109.500000,109.484375,109.484375,109.484920,114,3,4,3,10
05/16/2024,14:18,05/16/2024 14:18,TYM24,109.484375,109.484375,109.468750,109.468750,109.484330,7822,3,4,367,374
05/16/2024,14:19,05/16/2024 14:19,TYM24,109.468750,109.484375,109.468750,109.484375,109.483370,327,4,3,14,21
05/16/2024,14:20,05/16/2024 14:20,TYM24,109.468750,109.484375,109.468750,109.468750,109.474180,72,2,3,9,14
05/16/2024,14:21,05/16/2024 14:21,TYM24,109.484375,109.484375,109.468750,109.468750,109.482770,855,5,5,93,103
05/16/2024,14:22,05/16/2024 14:22,TYM24,109.484375,109.484375,109.468750,109.468750,109.484040,142,2,2,5,9
05/16/2024,14:23,05/16/2024 14:23,TYM24,109.468750,109.484375,109.468750,109.468750,109.468780,6982,3,3,140,146
05/16/2024,14:24,05/16/2024 14:24,TYM24,109.468750,109.484375,109.453125,109.468750,109.464950,2085,3,3,43,49
05/16/2024,14:25,05/16/2024 14:25,TYM24,109.453125,109.468750,109.437500,109.468750,109.452690,13768,10,10,316,336
05/16/2024,14:26,05/16/2024 14:26,TYM24,109.453125,109.468750,109.453125,109.468750,109.453800,46,1,1,4,6
05/16/2024,14:27,05/16/2024 14:27,TYM24,109.453125,109.468750,109.453125,109.468750,109.453130,4562,1,1,46,48
05/16/2024,14:28,05/16/2024 14:28,TYM24,109.453125,109.468750,109.437500,109.437500,109.452860,2284,1,3,139,143
05/16/2024,14:29,05/16/2024 14:29,TYM24,109.437500,109.453125,109.437500,109.453125,109.453010,5746,1,0,339,340
05/16/2024,14:30,05/16/2024 14:30,TYM24,109.453125,109.453125,109.453125,109.453125,109.453130,6,0,0,4,4
05/16/2024,14:31,05/16/2024 14:31,TYM24,109.468750,109.468750,109.453125,109.468750,109.467710,150,3,2,8,13
05/16/2024,14:32,05/16/2024 14:32,TYM24,109.468750,109.468750,109.453125,109.468750,109.468680,5047,2,2,193,197
05/16/2024,14:33,05/16/2024 14:33,TYM24,109.468750,109.468750,109.468750,109.468750,109.468750,3628,0,0,236,236
05/16/2024,14:34,05/16/2024 14:34,TYM24,109.468750,109.484375,109.453125,109.468750,109.468910,3005,2,2,115,119
05/16/2024,14:35,05/16/2024 14:35,TYM24,109.468750,109.468750,109.453125,109.468750,109.468740,1815,1,1,131,133
05/16/2024,14:36,05/16/2024 14:36,TYM24,109.468750,109.468750,109.453125,109.468750,109.463270,57,3,3,19,25
05/16/2024,14:37,05/16/2024 14:37,TYM24,109.453125,109.468750,109.453125,109.468750,109.456330,473,7,7,24,38
05/16/2024,14:38,05/16/2024 14:38,TYM24,109.453125,109.484375,109.453125,109.484375,109.468590,2112,3,2,83,88
05/16/2024,14:39,05/16/2024 14:39,TYM24,109.484375,109.484375,109.468750,109.468750,109.472220,9,0,1,7,8
05/16/2024,14:40,05/16/2024 14:40,TYM24,109.484375,109.484375,109.453125,109.468750,109.468320,3639,6,6,33,45
05/16/2024,14:41,05/16/2024 14:41,TYM24,109.468750,109.468750,109.453125,109.468750,109.455580,121,1,1,11,13
05/16/2024,14:42,05/16/2024 14:42,TYM24,109.453125,109.468750,109.453125,109.468750,109.467050,55,2,2,8,12
05/16/2024,14:43,05/16/2024 14:43,TYM24,109.468750,109.468750,109.453125,109.453125,109.468700,7572,1,2,436,439
05/16/2024,14:44,05/16/2024 14:44,TYM24,109.468750,109.468750,109.453125,109.468750,109.461420,49,3,2,7,12
05/16/2024,14:45,05/16/2024 14:45,TYM24,109.468750,109.468750,109.453125,109.453125,109.467040,183,2,3,16,21
05/16/2024,14:46,05/16/2024 14:46,TYM24,109.468750,109.468750,109.453125,109.453125,109.464860,233,6,6,21,33
05/16/2024,14:47,05/16/2024 14:47,TYM24,109.453125,109.468750,109.453125,109.453125,109.466100,348,3,3,25,31
05/16/2024,14:48,05/16/2024 14:48,TYM24,109.468750,109.468750,109.453125,109.468750,109.468380,251,5,4,30,39
05/16/2024,14:49,05/16/2024 14:49,TYM24,109.468750,109.468750,109.453125,109.453125,109.453420,4423,3,4,181,188
05/16/2024,14:50,05/16/2024 14:50,TYM24,109.453125,109.453125,109.437500,109.453125,109.453110,2397,1,1,81,83
05/16/2024,14:51,05/16/2024 14:51,TYM24,109.453125,109.468750,109.437500,109.437500,109.451300,2650,4,5,26,35
05/16/2024,14:52,05/16/2024 14:52,TYM24,109.437500,109.468750,109.437500,109.453125,109.450590,1219,4,3,46,53
05/16/2024,14:53,05/16/2024 14:53,TYM24,109.453125,109.484375,109.453125,109.468750,109.468430,6276,4,3,316,323
05/16/2024,14:54,05/16/2024 14:54,TYM24,109.468750,109.468750,109.453125,109.468750,109.468610,808,2,2,14,18
05/16/2024,14:55,05/16/2024 14:55,TYM24,109.468750,109.468750,109.453125,109.468750,109.468490,180,1,1,7,9
05/16/2024,14:56,05/16/2024 14:56,TYM24,109.468750,109.468750,109.437500,109.437500,109.453400,6059,2,4,120,126
05/16/2024,14:57,05/16/2024 14:57,TYM24,109.437500,109.453125,109.437500,109.453125,109.451290,476,3,2,7,12
05/16/2024,14:58,05/16/2024 14:58,TYM24,109.453125,109.453125,109.437500,109.437500,109.444290,276,2,3,5,10
05/16/2024,14:59,05/16/2024 14:59,TYM24,109.437500,109.468750,109.437500,109.453125,109.453040,5456,9,8,237,254
05/16/2024,15:00,05/16/2024 15:00,TYM24,109.453125,109.468750,109.453125,109.468750,109.466050,7505,53,52,293,398
05/16/2024,15:01,05/16/2024 15:01,TYM24,109.468750,109.484375,109.453125,109.484375,109.466900,6617,7,6,363,376
05/16/2024,15:02,05/16/2024 15:02,TYM24,109.484375,109.484375,109.468750,109.484375,109.483430,3607,5,5,188,198
05/16/2024,15:03,05/16/2024 15:03,TYM24,109.484375,109.484375,109.468750,109.484375,109.481290,157,2,2,63,67
05/16/2024,15:04,05/16/2024 15:04,TYM24,109.484375,109.484375,109.468750,109.484375,109.484370,1665,1,1,166,168
05/16/2024,15:05,05/16/2024 15:05,TYM24,109.484375,109.484375,109.468750,109.468750,109.477820,229,2,3,57,62
05/16/2024,15:06,05/16/2024 15:06,TYM24,109.484375,109.484375,109.468750,109.468750,109.480790,711,2,2,6,10
05/16/2024,15:07,05/16/2024 15:07,TYM24,109.468750,109.484375,109.468750,109.468750,109.472150,1166,2,2,11,15
